P,e-puck(1),0.117459,0.621557,0.000000,0.000000
R,e-puck(1),180.000000,0.000000,0.000000,0.000000
F,e-puck(1),0.400130,0.400130,0.117459,0.621557
U,e-puck(1),0.117459,0.621557,0.117459,0.621557
V,e-puck(1),0.000000,0.000000,0.000000,0.000000
P,e-puck(1),0.117459,0.621558,0.000000,0.000000
R,e-puck(1),180.000000,0.000000,0.000000,0.000000
F,e-puck(1),0.400130,0.297887,0.414281,-0.355329
U,e-puck(1),0.207249,0.326045,0.117459,0.621558
V,e-puck(1),-0.000955,0.089794,0.106725,-0.199888
P,e-puck(1),0.117459,0.621592,0.000000,0.000000
R,e-puck(1),180.197401,0.000000,0.000000,0.000000
F,e-puck(1),0.400130,0.297887,0.414281,-0.355328
U,e-puck(1),0.236269,0.230554,0.117459,0.621592
V,e-puck(1),-0.001457,0.138770,0.165829,-0.308021
P,e-puck(1),0.117459,0.621643,0.000000,0.000000
R,e-puck(1),180.502404,0.000000,0.000000,0.000000
F,e-puck(1),0.400130,0.297886,0.414281,-0.355327
U,e-puck(1),0.303646,0.008823,0.117459,0.621643
V,e-puck(1),-0.002330,0.226218,0.272570,-0.499880
P,e-puck(1),0.117463,0.621725,0.000000,0.000000
R,e-puck(1),180.999523,0.000000,0.000000,0.000000
F,e-puck(1),0.400130,0.297886,0.414281,-0.355326
U,e-puck(1),0.336240,-0.098444,0.117463,0.621725
V,e-puck(1),-0.002782,0.279088,0.340768,-0.612214
P,e-puck(1),0.117561,0.621828,0.000000,0.000000
R,e-puck(1),181.612847,0.000000,0.000000,0.000000
F,e-puck(1),0.400130,0.297885,0.414281,-0.355326
U,e-puck(1),0.372559,-0.217744,0.117561,0.621828
V,e-puck(1),-0.003212,0.335878,0.416753,-0.730146
P,e-puck(1),0.117669,0.621953,0.000000,0.000000
R,e-puck(1),182.351038,0.000000,0.000000,0.000000
F,e-puck(1),0.400130,0.297885,0.414281,-0.355326
U,e-puck(1),0.360696,-0.178629,0.117669,0.621953
V,e-puck(1),-0.003125,0.344298,0.435380,-0.740272
P,e-puck(1),0.117780,0.622083,0.000000,0.000000
R,e-puck(1),183.107853,0.000000,0.000000,0.000000
F,e-puck(1),0.400130,0.297885,0.414281,-0.355325
U,e-puck(1),0.296778,0.032245,0.117780,0.622083
V,e-puck(1),-0.002571,0.299577,0.386040,-0.636905
P,e-puck(1),0.117895,0.622198,0.000000,0.000000
R,e-puck(1),183.766447,0.000000,0.000000,0.000000
