P,e-puck(3),0.414281,-0.355329,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297887,0.297887,0.414281,-0.355329
U,e-puck(3),0.414281,-0.355329,0.414281,-0.355329
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355328,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297887,0.297887,0.414281,-0.355328
U,e-puck(3),0.414281,-0.355328,0.414281,-0.355328
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355327,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297886,0.297886,0.414281,-0.355327
U,e-puck(3),0.414281,-0.355327,0.414281,-0.355327
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355326,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297886,0.297886,0.414281,-0.355326
U,e-puck(3),0.414281,-0.355326,0.414281,-0.355326
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355326,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297885,0.297885,0.414281,-0.355326
U,e-puck(3),0.414281,-0.355326,0.414281,-0.355326
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355326,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297885,0.297885,0.414281,-0.355326
U,e-puck(3),0.414281,-0.355326,0.414281,-0.355326
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355325,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297885,0.297885,0.414281,-0.355325
U,e-puck(3),0.414281,-0.355325,0.414281,-0.355325
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355325,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297885,0.297885,0.414281,-0.355325
U,e-puck(3),0.414281,-0.355325,0.414281,-0.355325
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355325,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297885,0.297885,0.414281,-0.355325
U,e-puck(3),0.414281,-0.355325,0.414281,-0.355325
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355325,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297885,0.297885,0.414281,-0.355325
U,e-puck(3),0.414281,-0.355325,0.414281,-0.355325
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355325,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355325
U,e-puck(3),0.414281,-0.355325,0.414281,-0.355325
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355325,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355325
U,e-puck(3),0.414281,-0.355325,0.414281,-0.355325
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355325,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355325
U,e-puck(3),0.414281,-0.355325,0.414281,-0.355325
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355325,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355325
U,e-puck(3),0.414281,-0.355325,0.414281,-0.355325
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355324,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355324
U,e-puck(3),0.414281,-0.355324,0.414281,-0.355324
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355324,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355324
U,e-puck(3),0.414281,-0.355324,0.414281,-0.355324
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355324,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355324
U,e-puck(3),0.414281,-0.355324,0.414281,-0.355324
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355324,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355324
U,e-puck(3),0.414281,-0.355324,0.414281,-0.355324
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355324,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355324
U,e-puck(3),0.414281,-0.355324,0.414281,-0.355324
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355324,0.000000,0.000000
R,e-puck(3),180.000000,0.000000,0.000000,0.000000
F,e-puck(3),0.297884,0.297884,0.414281,-0.355324
U,e-puck(3),0.414281,-0.355324,0.414281,-0.355324
V,e-puck(3),0.000000,0.000000,0.000000,0.000000
P,e-puck(3),0.414281,-0.355324,0.000000,0.000000
