I,e-puck(6),5.161924,5.161924,0.000000,0.000000
P,e-puck(6),-0.620834,0.226223,229.526701,0.000000
A,e-puck(6),5.161924,0.000000,0.000000,0.000000
U,e-puck(6),-0.620834,0.226223,0.000000,0.000000
V,e-puck(6),0.000000,0.000000,0.000000,0.000000
P,e-puck(6),-0.620862,0.226247,229.526662,0.000000
A,e-puck(6),5.162369,0.000000,0.000000,0.000000
U,e-puck(6),-0.516588,0.148420,0.000000,0.000000
V,e-puck(6),-0.071757,0.062959,0.000000,0.000000
P,e-puck(6),-0.620892,0.226271,229.613541,0.000000
A,e-puck(6),5.162899,0.000000,0.000000,0.000000
U,e-puck(6),-0.498120,0.134636,0.000000,0.000000
V,e-puck(6),-0.100181,0.088168,0.000000,0.000000
P,e-puck(6),-0.620921,0.226291,229.734955,0.000000
A,e-puck(6),5.163478,0.000000,0.000000,0.000000
U,e-puck(6),-0.433689,0.086545,0.000000,0.000000
V,e-puck(6),-0.159832,0.141267,0.000000,0.000000
P,e-puck(6),-0.620955,0.226315,229.928921,0.000000
A,e-puck(6),5.164199,0.000000,0.000000,0.000000
U,e-puck(6),-0.415321,0.072835,0.000000,0.000000
V,e-puck(6),-0.187357,0.166728,0.000000,0.000000
P,e-puck(6),-0.620992,0.226340,230.156986,0.000000
A,e-puck(6),5.164983,0.000000,0.000000,0.000000
U,e-puck(6),-0.390147,0.054047,0.000000,0.000000
V,e-puck(6),-0.219084,0.196527,0.000000,0.000000
P,e-puck(6),-0.621032,0.226367,230.424638,0.000000
A,e-puck(6),5.165825,0.000000,0.000000,0.000000
U,e-puck(6),-0.419964,0.076303,0.000000,0.000000
V,e-puck(6),-0.212954,0.192827,0.000000,0.000000
P,e-puck(6),-0.621070,0.226393,230.685971,0.000000
A,e-puck(6),5.166608,0.000000,0.000000,0.000000
U,e-puck(6),-0.501712,0.137313,0.000000,0.000000
V,e-puck(6),-0.171639,0.156846,0.000000,0.000000
P,e-puck(6),-0.621100,0.226415,230.897580,0.000000
A,e-puck(6),5.167213,0.000000,0.000000,0.000000
U,e-puck(6),-0.504391,0.139316,0.000000,0.000000
V,e-puck(6),-0.183864,0.169264,0.000000,0.000000
P,e-puck(6),-0.621130,0.226438,231.125043,0.000000
A,e-puck(6),5.167758,0.000000,0.000000,0.000000
U,e-puck(6),-0.531571,0.159602,0.000000,0.000000
V,e-puck(6),-0.179364,0.166440,0.000000,0.000000
P,e-puck(6),-0.621158,0.226463,231.347796,0.000000
A,e-puck(6),5.168187,0.000000,0.000000,0.000000
U,e-puck(6),-0.511253,0.144447,0.000000,0.000000
V,e-puck(6),-0.206518,0.193131,0.000000,0.000000
P,e-puck(6),-0.621190,0.226493,231.605190,0.000000
A,e-puck(6),5.168582,0.000000,0.000000,0.000000
U,e-puck(6),-0.556400,0.178144,0.000000,0.000000
V,e-puck(6),-0.189607,0.178920,0.000000,0.000000
P,e-puck(6),-0.621217,0.226522,231.842566,0.000000
A,e-puck(6),5.168821,0.000000,0.000000,0.000000
U,e-puck(6),-0.534634,0.161909,0.000000,0.000000
V,e-puck(6),-0.217122,0.206590,0.000000,0.000000
P,e-puck(6),-0.621248,0.226556,232.115443,0.000000
A,e-puck(6),5.169040,0.000000,0.000000,0.000000
U,e-puck(6),-0.496912,0.133764,0.000000,0.000000
V,e-puck(6),-0.254664,0.244636,0.000000,0.000000
P,e-puck(6),-0.621284,0.226597,232.436951,0.000000
A,e-puck(6),5.169292,0.000000,0.000000,0.000000
U,e-puck(6),-0.470236,0.113859,0.000000,0.000000
V,e-puck(6),-0.284223,0.276123,0.000000,0.000000
P,e-puck(6),-0.621324,0.226642,232.797735,0.000000
A,e-puck(6),5.169581,0.000000,0.000000,0.000000
U,e-puck(6),-0.447530,0.096925,0.000000,0.000000
V,e-puck(6),-0.310507,0.305484,0.000000,0.000000
P,e-puck(6),-0.621369,0.226691,233.194319,0.000000
A,e-puck(6),5.169935,0.000000,0.000000,0.000000
U,e-puck(6),-0.474355,0.116949,0.000000,0.000000
V,e-puck(6),-0.303991,0.303253,0.000000,0.000000
P,e-puck(6),-0.621414,0.226740,233.585276,0.000000
A,e-puck(6),5.170286,0.000000,0.000000,0.000000
U,e-puck(6),-0.457117,0.104097,0.000000,0.000000
V,e-puck(6),-0.325788,0.329466,0.000000,0.000000
P,e-puck(6),-0.621463,0.226791,234.007117,0.000000
A,e-puck(6),5.170768,0.000000,0.000000,0.000000
U,e-puck(6),-0.421726,0.077662,0.000000,0.000000
V,e-puck(6),-0.358520,0.367978,0.000000,0.000000
P,e-puck(6),-0.621519,0.226845,234.474793,0.000000
A,e-puck(6),5.171469,0.000000,0.000000,0.000000
U,e-puck(6),-0.465774,0.110543,0.000000,0.000000
V,e-puck(6),-0.339936,0.354659,0.000000,0.000000
P,e-puck(6),-0.621575,0.226895,234.921943,0.000000
A,e-puck(6),5.172254,0.000000,0.000000,0.000000
U,e-puck(6),-0.436545,0.088704,0.000000,0.000000
V,e-puck(6),-0.367635,0.389626,0.000000,0.000000
P,e-puck(6),-0.621638,0.226946,235.409406,0.000000
A,e-puck(6),5.173333,0.000000,0.000000,0.000000
U,e-puck(6),-0.393737,0.056728,0.000000,0.000000
V,e-puck(6),-0.402850,0.434315,0.000000,0.000000
P,e-puck(6),-0.621711,0.226999,235.948279,0.000000
A,e-puck(6),5.174789,0.000000,0.000000,0.000000
U,e-puck(6),-0.470078,0.113726,0.000000,0.000000
V,e-puck(6),-0.363364,0.399203,0.000000,0.000000
P,e-puck(6),-0.621780,0.227042,236.439167,0.000000
A,e-puck(6),5.176364,0.000000,0.000000,0.000000
U,e-puck(6),-0.502671,0.138061,0.000000,0.000000
V,e-puck(6),-0.351474,0.392841,0.000000,0.000000
P,e-puck(6),-0.621850,0.227080,236.918306,0.000000
A,e-puck(6),5.178187,0.000000,0.000000,0.000000
U,e-puck(6),-0.524886,0.154626,0.000000,0.000000
V,e-puck(6),-0.345964,0.393256,0.000000,0.000000
P,e-puck(6),-0.621924,0.227113,237.394164,0.000000
A,e-puck(6),5.180300,0.000000,0.000000,0.000000
U,e-puck(6),-0.455922,0.103137,0.000000,0.000000
V,e-puck(6),-0.395008,0.456581,0.000000,0.000000
P,e-puck(6),-0.622011,0.227146,237.942317,0.000000
A,e-puck(6),5.182956,0.000000,0.000000,0.000000
U,e-puck(6),-0.395373,0.057933,0.000000,0.000000
V,e-puck(6),-0.437284,0.515304,0.000000,0.000000
P,e-puck(6),-0.622110,0.227180,238.555465,0.000000
A,e-puck(6),5.186152,0.000000,0.000000,0.000000
U,e-puck(6),-0.438727,0.090282,0.000000,0.000000
V,e-puck(6),-0.416951,0.502111,0.000000,0.000000
P,e-puck(6),-0.622209,0.227206,239.147058,0.000000
A,e-puck(6),5.189607,0.000000,0.000000,0.000000
U,e-puck(6),-0.476535,0.118479,0.000000,0.000000
V,e-puck(6),-0.400239,0.492213,0.000000,0.000000
P,e-puck(6),-0.622309,0.227224,239.721528,0.000000
A,e-puck(6),5.193321,0.000000,0.000000,0.000000
U,e-puck(6),-0.533717,0.161135,0.000000,0.000000
V,e-puck(6),-0.372775,0.467908,0.000000,0.000000
P,e-puck(6),-0.622407,0.227235,240.262683,0.000000
A,e-puck(6),5.197212,0.000000,0.000000,0.000000
