P,e-puck,-0.357271,0.542002,19.526702,0.000000
P,e-puck,-0.357283,0.542031,19.526646,0.000000
P,e-puck,-0.356952,0.542169,19.526590,0.000000
P,e-puck,-0.356327,0.542405,19.526596,0.000000
P,e-puck,-0.355151,0.542831,19.526655,0.000000
P,e-puck,-0.353961,0.543258,19.526713,0.000000
P,e-puck,-0.352766,0.543686,19.526766,0.000000
P,e-puck,-0.351564,0.544114,19.526813,0.000000
P,e-puck,-0.350357,0.544544,19.526857,0.000000
P,e-puck,-0.349144,0.544975,19.526898,0.000000
P,e-puck,-0.347926,0.545407,19.526936,0.000000
P,e-puck,-0.346704,0.545841,19.526971,0.000000
P,e-puck,-0.345477,0.546276,19.527003,0.000000
P,e-puck,-0.344248,0.546712,19.527030,0.000000
P,e-puck,-0.343018,0.547149,19.527050,0.000000
P,e-puck,-0.341788,0.547585,19.527063,0.000000
P,e-puck,-0.340559,0.548021,19.527071,0.000000
P,e-puck,-0.339333,0.548456,19.527073,0.000000
P,e-puck,-0.338111,0.548889,19.527073,0.000000
P,e-puck,-0.336893,0.549321,19.527072,0.000000
P,e-puck,-0.335681,0.549751,19.527072,0.000000
P,e-puck,-0.334474,0.550179,19.527075,0.000000
P,e-puck,-0.333272,0.550605,19.527080,0.000000
P,e-puck,-0.332076,0.551029,19.527087,0.000000
P,e-puck,-0.330884,0.551452,19.527093,0.000000
P,e-puck,-0.329696,0.551873,19.527098,0.000000
P,e-puck,-0.328511,0.552294,19.527098,0.000000
P,e-puck,-0.327327,0.552714,19.527092,0.000000
P,e-puck,-0.326142,0.553134,19.527081,0.000000
P,e-puck,-0.324957,0.553554,19.527064,0.000000
P,e-puck,-0.323769,0.553975,19.527043,0.000000
P,e-puck,-0.322577,0.554398,19.527020,0.000000
P,e-puck,-0.321382,0.554822,19.526996,0.000000
P,e-puck,-0.320181,0.555248,19.526974,0.000000
P,e-puck,-0.318975,0.555676,19.526955,0.000000
P,e-puck,-0.317763,0.556105,19.526939,0.000000
P,e-puck,-0.316547,0.556536,19.526924,0.000000
P,e-puck,-0.315327,0.556969,19.526909,0.000000
P,e-puck,-0.314103,0.557403,19.526893,0.000000
P,e-puck,-0.312877,0.557838,19.526874,0.000000
P,e-puck,-0.311650,0.558273,19.526851,0.000000
P,e-puck,-0.310424,0.558708,19.526824,0.000000
P,e-puck,-0.309199,0.559142,19.526793,0.000000
P,e-puck,-0.307976,0.559576,19.526759,0.000000
P,e-puck,-0.306758,0.560008,19.526725,0.000000
P,e-puck,-0.305544,0.560439,19.526691,0.000000
P,e-puck,-0.304335,0.560867,19.526658,0.000000
P,e-puck,-0.303131,0.561294,19.526626,0.000000
P,e-puck,-0.301932,0.561719,19.526594,0.000000
P,e-puck,-0.300738,0.562143,19.526563,0.000000
P,e-puck,-0.299548,0.562565,19.526531,0.000000
P,e-puck,-0.298360,0.562986,19.526497,0.000000
P,e-puck,-0.297175,0.563407,19.526460,0.000000
P,e-puck,-0.295990,0.563827,19.526419,0.000000
P,e-puck,-0.294805,0.564247,19.526376,0.000000
P,e-puck,-0.293617,0.564668,19.526332,0.000000
P,e-puck,-0.292427,0.565090,19.526290,0.000000
P,e-puck,-0.291232,0.565514,19.526251,0.000000
P,e-puck,-0.290033,0.565939,19.526219,0.000000
P,e-puck,-0.288829,0.566367,19.526195,0.000000
P,e-puck,-0.287619,0.566796,19.526177,0.000000
P,e-puck,-0.286403,0.567227,19.526165,0.000000
P,e-puck,-0.285184,0.567659,19.526157,0.000000
P,e-puck,-0.283959,0.568093,19.526152,0.000000
P,e-puck,-0.282732,0.568529,19.526147,0.000000
P,e-puck,-0.281503,0.568964,19.526140,0.000000
P,e-puck,-0.280273,0.569401,19.526130,0.000000
P,e-puck,-0.279044,0.569837,19.526118,0.000000
P,e-puck,-0.277817,0.570272,19.526104,0.000000
P,e-puck,-0.276593,0.570706,19.526090,0.000000
P,e-puck,-0.275373,0.571139,19.526078,0.000000
P,e-puck,-0.274157,0.571570,19.526070,0.000000
P,e-puck,-0.272947,0.571999,19.526067,0.000000
P,e-puck,-0.271743,0.572426,19.526070,0.000000
P,e-puck,-0.270544,0.572851,19.526080,0.000000
P,e-puck,-0.269349,0.573275,19.526093,0.000000
P,e-puck,-0.268159,0.573697,19.526110,0.000000
P,e-puck,-0.266973,0.574118,19.526126,0.000000
P,e-puck,-0.265788,0.574538,19.526142,0.000000
P,e-puck,-0.264604,0.574958,19.526155,0.000000
P,e-puck,-0.263420,0.575378,19.526165,0.000000
P,e-puck,-0.262233,0.575798,19.526174,0.000000
P,e-puck,-0.261044,0.576220,19.526182,0.000000
P,e-puck,-0.259852,0.576643,19.526192,0.000000
P,e-puck,-0.258654,0.577068,19.526206,0.000000
P,e-puck,-0.257452,0.577494,19.526224,0.000000
P,e-puck,-0.256244,0.577923,19.526248,0.000000
P,e-puck,-0.255031,0.578353,19.526277,0.000000
P,e-puck,-0.253814,0.578785,19.526310,0.000000
P,e-puck,-0.252592,0.579218,19.526345,0.000000
P,e-puck,-0.251368,0.579652,19.526380,0.000000
P,e-puck,-0.250142,0.580087,19.526413,0.000000
P,e-puck,-0.248915,0.580522,19.526444,0.000000
